製程及設施名稱,原燃物料或產品名稱,排放型式,活動數據,活動數據單位,數據來源表單名稱,保存單位,活動數據種類,match_status,match_mode,matched_tier,matched_tier_name,matched_name,matched_emission_factor,matched_unit,matched_source,matched_region,matched_base_year,matched_similarity,match_warning,candidate_count,query_text,source_type,source_sheet,calculated_co2e_kg,calculated_co2e_t,calculation_status,calculation_basis
維修保養程序-其他未歸類設施,乙炔,製程 (P),0.2023,公噸,採購紀錄,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,0.14,kg,Taiwan EPA,TW,2015,0.820680499076843,,3,乙炔 乙炔 維修保養程序-其他未歸類設施 製程 (P) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,28.322,0.028322,已計算,活動數據 0.2023 公噸 -> 202.3 kg; * factor (公噸/t/mt 轉 kg)
維修保養程序-點焊設施,銲條、棒,製程 (P),0.0025,公噸,採購紀錄,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Mechanical recycled pellets (rPET, rPE, rPP, rPVC), downcycl",0.552,kg CO2e/kg,FootprintCalc,Global,2023,0.774117946624756,此為國際平均值，實際情況可能因地區而異,3,銲條、棒 銲條、棒 維修保養程序-點焊設施 製程 (P) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,1.38,0.00138,已計算,活動數據 0.0025 公噸 -> 2.5 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-中、大型冷凍、冷藏裝備,冷媒-R-410A，HFC-32/HFC-125(50.0/50.0),逸散 (F),0.0400,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.807806670665741,,1,冷媒-R-410A，HFC-32/HFC-125(50.0/50.0) 冷媒-R-410A，HFC-32/HFC-125(50.0/50.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,19.2,0.0192,已計算,活動數據 0.04 公噸 -> 40 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-冰水機,PFC-14，四氟化碳，CF4,逸散 (F),0.0002,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.808542430400848,,2,PFC-14，四氟化碳，CF4 PFC-14，四氟化碳，CF4 冷媒補充-冰水機 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,0.096,0.000096,已計算,活動數據 0.0002 公噸 -> 0.2 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-家用冷凍、冷藏裝備,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0076,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.8380326628685,,3,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,3.648,0.003648,已計算,活動數據 0.0076 公噸 -> 7.6 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-冰水機,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0),逸散 (F),0.0012,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.807175099849701,,1,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-冰水機 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,0.576,0.000576,已計算,活動數據 0.0012 公噸 -> 1.2 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-家用冷凍、冷藏裝備,R-508A，HFC-23/PFC-116(39.0/61.0),逸散 (F),0.0019,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.796741783618927,此為國際平均值，實際情況可能因地區而異,3,R-508A，HFC-23/PFC-116(39.0/61.0) R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,0.0728021176,0.0000728021176,已計算,活動數據 0.0019 公噸 -> 1.9 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-冰水機,R-507A，HFC-125/HFC-143a(50.0/50.0),逸散 (F),0.0021,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.786904454231262,此為國際平均值，實際情況可能因地區而異,3,R-507A，HFC-125/HFC-143a(50.0/50.0) R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-冰水機 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,0.0804654984,0.0000804654984,已計算,活動數據 0.0021 公噸 -> 2.1 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-冰水機,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0),逸散 (F),0.0076,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,2,Tier 2 - 國際產業,R-134a,0.038316904,kg CO2e/kg ,Idemat,EU,2024,0.809916615486145,此為國際平均值，實際情況可能因地區而異,3,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-冰水機 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,0.2912084704,0.0002912084704,已計算,活動數據 0.0076 公噸 -> 7.6 kg; * factor (公噸/t/mt 轉 kg)
冷媒補充-獨立商用冷凍、冷藏裝備,HFC-32/R-32二氟甲烷，CH2F2,逸散 (F),0.0032,公噸,冷媒設備清冊,環保課,自行評估,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,0.48,kg,Taiwan EPA,TW,2015,0.819330632686615,,2,HFC-32/R-32二氟甲烷，CH2F2 HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,1.536,0.001536,已計算,活動數據 0.0032 公噸 -> 3.2 kg; * factor (公噸/t/mt 轉 kg)
陸運,採購貨物上游運輸與配送產生之排放,--,"3,281,023.1099",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.823974549770355,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 陸運 -- tkm,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
陸運,貨物下游運輸與配送產生之排放,--,"33,678.6631",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.824778079986572,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 陸運 -- tkm,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
海運,採購貨物上游運輸與配送產生之排放,--,"409,607.9714",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.830972790718079,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 海運 -- tkm,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
海運,貨物下游運輸與配送產生之排放,--,"1,325,394.3578",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.838290452957153,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 海運 -- tkm,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
空運,採購貨物上游運輸與配送產生之排放,--,"12,875.5284",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.815870583057404,,3,採購貨物上游運輸與配送產生之排放 採購貨物上游運輸與配送產生之排放 空運 -- tkm,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
空運,貨物下游運輸與配送產生之排放,--,"372,762.8690",tkm,ERP、Google map、marine online,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),0.0334,tkm,Taiwan EPA,TW,2016,0.820226073265076,,3,貨物下游運輸與配送產生之排放 貨物下游運輸與配送產生之排放 空運 -- tkm,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=tkm, factor_unit=tkm"
購買商品之上游排放,錳鐵,,"3,926.5796",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,TW,2017,0.81147825717926,,3,錳鐵 錳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,27407525.608,27407.525608,已計算,活動數據 3926.58 公噸 -> 3.92658e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,錳鐵,,"1,012.2270",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,TW,2017,0.81147825717926,,3,錳鐵 錳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,7065344.46,7065.34446,已計算,活動數據 1012.23 公噸 -> 1.01223e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,軋輥,,139.9342,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,US,2022,0.765548050403595,此為國際平均值，實際情況可能因地區而異,3,軋輥 軋輥 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=kg CO2e/2022 USD"
購買商品之上游排放,軋輥,,868.0080,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,US,2022,0.765548050403595,此為國際平均值，實際情況可能因地區而異,3,軋輥 軋輥 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=kg CO2e/2022 USD"
購買商品之上游排放,錳鐵,,"1,837.4542",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,TW,2017,0.81147825717926,,3,錳鐵 錳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,12825430.316,12825.430316,已計算,活動數據 1837.45 公噸 -> 1.83745e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,耐火材料,,895.4377,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,Global,2023,0.806671977043152,此為國際平均值，實際情況可能因地區而異,3,耐火材料 耐火材料 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,2516179.937,2516.179937,已計算,活動數據 895.438 公噸 -> 895438 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,鎳鐵,,295.0882,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.812981486320496,,2,鎳鐵 鎳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,73772.05,73.77205,已計算,活動數據 295.088 公噸 -> 295088 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,耐火材料,,"2,949.8846",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,Global,2023,0.806671977043152,此為國際平均值，實際情況可能因地區而異,3,耐火材料 耐火材料 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,8289175.726,8289.175726,已計算,活動數據 2949.88 公噸 -> 2.94988e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,石墨電極,,423.3614,公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,Graphite for batteries,10.32144737,kg CO2e/kg ,Idemat,EU,2024,0.779628276824951,此為國際平均值，實際情況可能因地區而異,3,石墨電極 石墨電極 graphite electrode 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,4369702.40858952,4369.70240858952,已計算,活動數據 423.361 公噸 -> 423361 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,廢鋼,,"55,147.5817",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),0.3268,kg,Taiwan EPA,TW,2014,0.840326249599457,,3,廢鋼 廢鋼 scrap steel 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,18022229.69956,18022.22969956,已計算,活動數據 55147.6 公噸 -> 5.51476e+07 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,鉻鐵,,780.0216,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.815918445587158,,2,鉻鐵 鉻鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,195005.4,195.0054,已計算,活動數據 780.022 公噸 -> 780022 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,鎳鐵,,373.6120,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.812981486320496,,2,鎳鐵 鎳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,93403,93.403,已計算,活動數據 373.612 公噸 -> 373612 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,廢鋼,,"109,238.1392",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),0.3268,kg,Taiwan EPA,TW,2014,0.840326249599457,,3,廢鋼 廢鋼 scrap steel 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,35699023.89056,35699.02389056,已計算,活動數據 109238 公噸 -> 1.09238e+08 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,耐火材料,,504.0435,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,Global,2023,0.806671977043152,此為國際平均值，實際情況可能因地區而異,3,耐火材料 耐火材料 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,1416362.235,1416.362235,已計算,活動數據 504.043 公噸 -> 504044 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,石墨電極,,"1,030.5343",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,Graphite for batteries,10.32144737,kg CO2e/kg ,Idemat,EU,2024,0.779628276824951,此為國際平均值，實際情況可能因地區而異,3,石墨電極 石墨電極 graphite electrode 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,10636605.5404298,10636.6055404298,已計算,活動數據 1030.53 公噸 -> 1.03053e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,氬氣,,"13,172.7265",M3,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,車用汽油(於移動源使用，2015),3.1,l,Taiwan EPA,TW,2017,0.804507255554199,,3,氬氣 氬氣 購買商品之上游排放 M3,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=M3, factor_unit=l"
購買商品之上游排放,潤滑油,,37.0512,公秉,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),4,l,Taiwan EPA,TW,2017,0.813111186027527,,3,潤滑油 潤滑油 購買商品之上游排放 公秉,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公秉, factor_unit=l"
購買商品之上游排放,生鐵,,"38,602.1437",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.805495083332062,,1,生鐵 生鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,9650535.925,9650.535925,已計算,活動數據 38602.1 公噸 -> 3.86021e+07 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,耐火材料,,"1,768.2694",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Phenolics (Bakelite) waste combustion, clean tech, without heat recovery",2.81,kg CO2e/kg,FootprintCalc,Global,2023,0.806671977043152,此為國際平均值，實際情況可能因地區而異,3,耐火材料 耐火材料 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,4968837.014,4968.837014,已計算,活動數據 1768.27 公噸 -> 1.76827e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,石灰石,,"67,076.2508",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625,m3,Taiwan EPA,TW,2015,0.815107226371765,,3,石灰石 石灰石 limestone calcium carbonate 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
購買商品之上游排放,石灰石,,"25,000.7614",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625,m3,Taiwan EPA,TW,2015,0.815107226371765,,3,石灰石 石灰石 limestone calcium carbonate 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
購買商品之上游排放,錳鐵,,"1,463.5562",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,TW,2017,0.81147825717926,,3,錳鐵 錳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,10215622.276,10215.622276,已計算,活動數據 1463.56 公噸 -> 1.46356e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,石灰石,,"59,179.2281",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625,m3,Taiwan EPA,TW,2015,0.815107226371765,,3,石灰石 石灰石 limestone calcium carbonate 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
購買商品之上游排放,石灰石,,"5,153.9340",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625,m3,Taiwan EPA,TW,2015,0.815107226371765,,3,石灰石 石灰石 limestone calcium carbonate 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
購買商品之上游排放,石灰石,,"51,301.2827",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,水泥砂漿(1:2),625,m3,Taiwan EPA,TW,2015,0.815107226371765,,3,石灰石 石灰石 limestone calcium carbonate 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=m3"
購買商品之上游排放,廢鋼,,"216,497.7833",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢汽車-碎鐵(鋼),0.3268,kg,Taiwan EPA,TW,2014,0.840326249599457,,3,廢鋼 廢鋼 scrap steel 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,70751475.58244,70751.47558244,已計算,活動數據 216498 公噸 -> 2.16498e+08 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,鉻鐵,,395.4077,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.815918445587158,,2,鉻鐵 鉻鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,98851.925,98.851925,已計算,活動數據 395.408 公噸 -> 395408 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,石墨電極,,"1,404.0605",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,Graphite for batteries,10.32144737,kg CO2e/kg ,Idemat,EU,2024,0.779628276824951,此為國際平均值，實際情況可能因地區而異,3,石墨電極 石墨電極 graphite electrode 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,14491936.5550459,14491.9365550459,已計算,活動數據 1404.06 公噸 -> 1.40406e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,軋輥,,90.4427,公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,US,2022,0.765548050403595,此為國際平均值，實際情況可能因地區而異,3,軋輥 軋輥 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=kg CO2e/2022 USD"
購買商品之上游排放,鎳鐵,,"1,044.8443",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.812981486320496,,2,鎳鐵 鎳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,261211.075,261.211075,已計算,活動數據 1044.84 公噸 -> 1.04484e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,白雲石,,"23,809.3648",公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,US,2022,0.762491583824158,此為國際平均值，實際情況可能因地區而異,3,白雲石 白雲石 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=kg CO2e/2022 USD"
購買商品之上游排放,錳鐵,,742.1351,公噸,ERP,採購部,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,錳(未經塑性加工),6.98,kg,Taiwan EPA,TW,2017,0.81147825717926,,3,錳鐵 錳鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,5180102.998,5180.102998,已計算,活動數據 742.135 公噸 -> 742135 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,鉻鐵,,"1,659.1439",公噸,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,再生料-廢鐵容器-碎鐵,0.25,kg,Taiwan EPA,TW,2015,0.815918445587158,,2,鉻鐵 鉻鐵 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,414785.975,414.785975,已計算,活動數據 1659.14 公噸 -> 1.65914e+06 kg; * factor (公噸/t/mt 轉 kg)
購買商品之上游排放,氮氣,,"685,696.6783",M3,ERP,財務,定期(間歇)量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,氮氣,0.13,m3,Taiwan EPA,TW,2017,0.895101070404053,,3,氮氣 氮氣 購買商品之上游排放 M3,table4_activity_csv,表4-1_鋼鐵業_合成,89140.568179,89.140568179,已計算,活動數據 685697 M3 -> 685697 m3; * factor
購買商品之上游排放,白雲石,,"3,175.5264",公噸,ERP,總務課,定期(間歇)量測,已匹配,標準門檻,2,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",0.144,kg CO2e/2022 USD,EPA Supply Chain v1.3.0,US,2022,0.762491583824158,此為國際平均值，實際情況可能因地區而異,3,白雲石 白雲石 購買商品之上游排放 公噸,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=公噸, factor_unit=kg CO2e/2022 USD"
購買商品之上游排放,電力,,"5,692,283.1690",kwh,台電電費單,總務課,連續量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,電力排放係數(2011),0.536,kwh,Taiwan EPA,TW,2013,0.852146685123444,,3,電力 電力 electricity power 購買商品之上游排放 kwh,table4_activity_csv,表4-1_鋼鐵業_合成,3051063.778584,3051.063778584,已計算,活動數據 5.69228e+06 kwh -> 5.69228e+06 kWh; * factor
購買商品之上游排放,自來水,,"784,038.2594",度,台灣自來水水費單,總務課,連續量測,已匹配,標準門檻,1,Tier 1 - 台灣本地,工業用水（韓國，1998）,0.000102,kg,Taiwan EPA,TW,2018,0.808700561523438,,1,自來水 自來水 購買商品之上游排放 度,table4_activity_csv,表4-1_鋼鐵業_合成,,,待人工確認,"無可用數量/金額或單位不相容: source=度, factor_unit=kg"
